timestamp,src_ip,dst_ip,protocol,bytes,packets
1769672701,10.10.90.203,239.255.255.250,17,167,1
1769672701,10.10.90.156,10.10.91.255,17,1066,13
1769672701,10.10.90.156,255.255.255.255,17,1066,13
1769672701,172.64.148.235,10.10.90.210,6,138,2
1769672701,10.10.90.210,172.64.148.235,6,82,1
1769672701,10.10.91.4,239.255.255.250,17,640,3
1769672701,10.10.90.210,20.189.173.17,6,2368,3
1769672701,20.189.173.17,10.10.90.210,6,208,2
1769672701,10.10.90.210,3.237.150.243,6,90,1
1769672701,3.237.150.243,10.10.90.210,6,60,1
1769672701,10.10.91.103,239.255.255.250,17,424,2
1769672701,10.10.90.210,162.159.200.123,17,90,1
1769672706,10.10.91.103,239.255.255.250,17,424,2
1769672706,34.54.122.72,10.10.90.205,6,330,5
1769672706,10.10.90.210,20.189.173.17,6,2403,3
1769672706,34.144.246.101,10.10.90.205,6,330,5
1769672706,20.189.173.17,10.10.90.210,6,275,3
1769672706,10.10.90.203,10.10.91.255,17,86,1
1769672706,10.10.90.200,239.255.255.250,17,636,3
1769672706,10.10.90.210,162.159.200.123,17,90,1
1769672706,13.107.213.72,10.10.90.210,6,291,4
1769672706,10.10.90.210,13.107.213.72,6,162,3
1769672706,10.10.90.210,216.239.36.223,6,55,1
1769672706,216.239.36.223,10.10.90.210,6,66,1
1769672706,10.10.90.210,104.18.43.204,6,55,1
1769672706,104.18.43.204,10.10.90.210,6,66,1
1769672711,10.10.91.225,239.255.255.250,17,848,4
1769672711,34.54.122.72,10.10.90.205,6,66,1
1769672711,10.10.90.200,239.255.255.250,17,212,1
1769672711,34.144.246.101,10.10.90.205,6,66,1
1769672711,10.10.90.210,20.189.173.17,6,2368,3
1769672711,20.189.173.17,10.10.90.210,6,154,1
1769672711,10.10.90.210,162.159.200.123,17,90,1
1769672711,20.33.105.0,10.10.90.210,6,60,1
1769672711,10.10.90.210,20.33.105.0,6,54,1
1769672711,10.10.90.210,51.105.71.136,6,2979,3
1769672711,51.105.71.136,10.10.90.210,6,561,2
1769672711,10.10.91.225,10.10.91.255,17,243,1
1769672711,162.159.36.1,10.10.90.205,6,552,8
1769672711,10.10.90.210,20.167.82.225,6,158,2
1769672711,20.167.82.225,10.10.90.210,6,93,1
1769672716,162.159.36.1,10.10.90.205,6,354,5
1769672716,34.54.122.72,10.10.90.205,6,66,1
1769672716,10.10.90.5,224.0.0.1,1,60,1
1769672716,10.10.90.47,239.255.255.250,17,848,4
1769672716,34.144.246.101,10.10.90.205,6,66,1
1769672716,10.10.90.210,20.189.173.17,6,2403,3
1769672716,10.10.91.103,224.0.0.251,17,1503,6
1769672716,20.189.173.17,10.10.90.210,6,208,2
1769672716,10.10.90.6,224.0.0.1,1,60,1
1769672721,10.10.90.201,10.10.91.255,17,243,1
1769672721,10.10.90.253,10.10.91.255,17,308,2
1769672721,10.10.90.156,224.0.0.251,17,143,1
1769672721,172.64.148.235,10.10.90.210,6,138,2
1769672721,10.10.90.210,172.64.148.235,6,82,1
1769672721,10.10.90.47,224.0.0.251,17,1415,6
1769672721,91.108.23.100,10.10.90.205,6,300,5
1769672721,10.10.90.83,224.0.0.252,2,120,2
1769672721,10.10.90.83,224.0.0.252,17,150,2
1769672721,192.168.1.1,239.255.255.250,17,10650,22
1769672721,10.10.90.210,20.189.173.17,6,2403,3
1769672721,20.189.173.17,10.10.90.210,6,274,3
1769672721,34.141.79.142,10.10.90.210,6,91,1
1769672721,10.10.90.210,34.141.79.142,6,54,1
1769672721,4.213.25.240,10.10.90.210,6,586,2
1769672721,10.10.90.210,4.213.25.240,6,132,1
1769672721,10.10.90.210,52.104.17.25,6,3054,3
1769672721,10.10.90.210,10.10.0.26,17,174,2
1769672721,10.10.0.26,10.10.90.210,17,502,2
1769672721,10.10.90.210,142.251.223.10,6,3559,10
1769672721,142.251.223.10,10.10.90.210,6,2665,11
1769672721,52.104.17.25,10.10.90.210,6,5374,5
1769672721,35.213.172.155,10.10.90.205,6,66,1
1769672721,10.10.90.210,51.105.71.136,6,2984,3
1769672721,10.10.90.207,224.0.0.251,17,619,4
1769672721,51.105.71.136,10.10.90.210,6,561,2
1769672721,162.159.36.1,10.10.90.205,6,138,2
1769672721,34.54.122.72,10.10.90.205,6,66,1
1769672721,10.10.90.210,180.149.52.208,6,55,1
1769672721,180.149.52.208,10.10.90.210,6,66,1
1769672721,34.144.246.101,10.10.90.205,6,66,1
1769672726,162.159.36.1,10.10.90.205,6,156,2
1769672726,10.10.90.207,224.0.0.251,17,786,2
1769672726,91.108.23.100,10.10.90.205,6,120,2
1769672726,10.10.90.210,10.10.91.4,6,357,5
1769672726,10.10.91.4,10.10.90.210,6,186,3
1769672726,10.10.90.210,40.104.68.114,6,55,1
1769672726,40.104.68.114,10.10.90.210,6,66,1
1769672726,10.10.90.201,239.255.255.250,17,179,1
1769672726,10.10.90.210,20.189.173.17,6,2368,3
1769672726,10.10.90.156,224.0.0.251,17,141,1
1769672726,10.10.90.210,40.104.66.98,6,55,1
1769672726,20.189.173.17,10.10.90.210,6,214,2
1769672731,10.10.90.210,180.149.59.138,6,1514,9
1769672731,10.10.90.210,10.10.0.26,17,294,3
1769672731,10.10.0.26,10.10.90.210,17,1414,3
1769672731,180.149.59.138,10.10.90.210,6,2143,10
1769672731,10.10.90.210,20.189.173.17,6,2403,3
1769672731,0.0.0.0,224.0.0.1,2,240,4
1769672731,20.189.173.17,10.10.90.210,6,274,3
1769672731,10.10.91.225,224.0.0.251,2,960,16
1769672731,10.10.91.53,239.255.255.250,2,60,1
1769672731,10.10.90.210,224.0.0.252,2,46,1
1769672731,10.10.91.53,239.255.102.18,2,60,1
1769672731,163.70.140.15,10.10.90.205,6,90,1
1769672731,10.10.90.210,180.149.52.208,6,108,2
1769672731,180.149.52.208,10.10.90.210,6,138,2
1769672731,10.10.90.156,255.255.255.255,17,656,8
1769672731,10.10.90.156,10.10.91.255,17,656,8
1769672731,10.10.90.210,10.10.90.207,6,357,5
1769672731,10.10.90.207,10.10.90.210,6,186,3
1769672736,10.10.90.156,10.10.91.255,17,984,12
1769672736,10.10.90.156,255.255.255.255,17,984,12
1769672736,10.10.90.210,172.64.155.209,6,55,1
1769672736,172.64.155.209,10.10.90.210,6,66,1
1769672736,10.10.90.210,20.189.173.17,6,2403,3
1769672736,20.189.173.17,10.10.90.210,6,274,3
1769672736,10.10.90.203,10.10.91.255,17,86,1
1769672736,10.10.90.210,3.237.150.243,6,90,1
1769672736,10.10.90.210,48.218.107.66,6,165,2
1769672736,91.108.23.100,10.10.90.205,6,60,1
1769672736,48.218.107.66,10.10.90.210,6,100,1
1769672736,3.237.150.243,10.10.90.210,6,60,1
1769672736,10.10.90.210,44.211.178.21,6,90,1
1769672736,44.211.178.21,10.10.90.210,6,60,1
1769672736,10.10.90.210,104.18.124.108,6,55,1
1769672736,104.18.124.108,10.10.90.210,6,66,1
1769672741,172.64.148.235,10.10.90.210,6,138,2
1769672741,10.10.90.210,172.64.148.235,6,82,1
1769672741,10.10.90.210,20.189.173.17,6,2403,3
1769672741,34.144.246.101,10.10.90.205,6,66,1
1769672741,35.213.172.155,10.10.90.205,6,66,1
1769672741,20.189.173.17,10.10.90.210,6,334,4
1769672741,34.54.122.72,10.10.90.205,6,66,1
1769672746,10.10.90.210,20.189.173.17,6,2403,3
1769672746,20.189.173.17,10.10.90.210,6,275,3
1769672746,35.213.172.155,10.10.90.205,6,66,1
1769672751,10.10.90.210,162.159.200.123,17,180,2
1769672751,10.10.90.210,172.64.155.209,6,8439,6
1769672751,172.64.155.209,10.10.90.210,6,1066,11
1769672751,192.168.1.1,239.255.255.250,17,10650,22
1769672751,10.10.90.210,172.64.148.235,6,199,2
1769672751,172.64.148.235,10.10.90.210,6,199,2
1769672751,10.10.90.210,20.189.173.17,6,2368,3
1769672751,20.189.173.17,10.10.90.210,6,214,2
1769672751,10.10.90.210,216.239.36.223,6,55,1
1769672751,216.239.36.223,10.10.90.210,6,66,1
1769672751,10.10.90.210,20.167.82.225,6,159,2
1769672751,20.167.82.225,10.10.90.210,6,94,1
1769672751,10.10.90.210,4.213.25.240,6,55,1
1769672751,10.10.90.210,104.18.43.204,6,55,1
1769672751,4.213.25.240,10.10.90.210,6,66,1
1769672751,104.18.43.204,10.10.90.210,6,66,1
1769672756,57.144.122.196,10.10.90.205,6,763,6
1769672756,10.10.90.210,52.123.131.14,6,2001,7
1769672756,52.123.131.14,10.10.90.210,6,1515,6
1769672756,10.10.90.210,20.189.173.17,6,2403,3
1769672756,20.189.173.17,10.10.90.210,6,269,3
1769672756,10.10.90.139,239.255.255.250,17,212,1
1769672756,10.10.90.201,224.0.0.251,17,645,4
1769672756,10.10.90.210,162.159.200.123,17,90,1
1769672756,10.10.91.147,224.0.0.251,17,315,2
1769672761,10.10.91.147,224.0.0.251,17,713,4
1769672761,10.10.90.201,224.0.0.251,17,798,2
1769672761,10.10.90.139,239.255.255.250,17,636,3
1769672761,10.10.90.203,224.0.0.251,17,1550,6
1769672761,172.64.148.235,10.10.90.210,6,138,2
1769672761,10.10.90.210,172.64.148.235,6,82,1
1769672761,57.144.122.196,10.10.90.205,6,149,1
1769672761,10.10.90.210,20.189.173.17,6,2368,3
1769672761,20.189.173.17,10.10.90.210,6,208,2
1769672761,10.10.90.203,239.255.255.250,17,1060,5
1769672761,10.10.90.83,224.0.0.251,17,2301,6
1769672761,10.10.90.210,162.159.200.123,17,90,1
1769672766,10.10.90.203,239.255.255.250,17,636,3
1769672766,57.144.122.196,10.10.90.205,6,149,1
1769672766,10.10.90.210,20.189.173.17,6,2403,3
1769672766,20.189.173.17,10.10.90.210,6,269,3
1769672766,10.10.90.203,10.10.91.255,17,86,1
1769672766,10.10.90.156,10.10.91.255,17,738,9
1769672766,10.10.90.156,255.255.255.255,17,738,9
1769672766,10.10.90.210,142.251.223.10,6,55,1
1769672766,142.251.223.10,10.10.90.210,6,66,1
1769672766,10.10.90.210,3.237.150.243,6,90,1
1769672766,10.10.90.210,162.159.200.123,17,90,1
1769672766,3.237.150.243,10.10.90.210,6,60,1
1769672771,57.144.122.196,10.10.90.205,6,199,1
1769672771,10.10.90.156,10.10.91.255,17,902,11
1769672771,10.10.90.156,255.255.255.255,17,902,11
1769672771,10.10.90.210,40.104.68.114,6,55,1
1769672771,40.104.68.114,10.10.90.210,6,66,1
1769672771,10.10.90.210,20.189.173.17,6,2368,3
1769672771,10.10.90.210,40.104.66.98,6,55,1
1769672771,40.104.66.98,10.10.90.210,6,66,1
1769672771,20.189.173.17,10.10.90.210,6,208,2
1769672771,10.10.90.210,162.159.200.123,17,90,1
1769672771,10.10.90.210,10.10.91.4,6,357,5
1769672771,10.10.91.4,10.10.90.210,6,186,3
1769672776,57.144.122.196,10.10.90.205,6,282,1
1769672776,10.10.90.210,20.189.173.17,6,2403,3
1769672776,20.189.173.17,10.10.90.210,6,268,3
1769672781,10.10.91.132,239.255.255.250,17,1696,8
1769672781,172.64.148.235,10.10.90.210,6,138,2
1769672781,10.10.90.210,172.64.148.235,6,82,1
1769672781,10.10.90.210,172.64.155.209,6,6852,6
1769672781,172.64.155.209,10.10.90.210,6,1238,10
1769672781,10.10.90.210,239.255.255.250,17,848,4
1769672781,192.168.1.1,239.255.255.250,17,10650,22
1769672781,10.10.90.210,20.189.173.17,6,2403,3
1769672781,20.189.173.17,10.10.90.210,6,268,3
1769672781,10.10.90.210,224.0.0.251,17,983,6
1769672781,10.10.90.210,44.211.178.21,6,235,3
1769672781,10.10.90.210,104.18.124.108,6,55,1
1769672781,44.211.178.21,10.10.90.210,6,132,2
1769672781,104.18.124.108,10.10.90.210,6,66,1
1769672781,91.108.56.173,10.10.90.205,6,271,1
1769672781,10.10.91.4,224.0.0.251,17,415,2
1769672786,10.10.91.4,224.0.0.251,17,896,4
1769672786,35.213.172.155,10.10.90.205,6,132,2
1769672786,10.10.90.210,172.64.148.235,6,398,4
1769672786,10.10.90.210,172.64.155.209,6,16348,8
1769672786,172.64.148.235,10.10.90.210,6,394,4
1769672786,172.64.155.209,10.10.90.210,6,3751,13
1769672786,10.10.90.210,20.189.173.17,6,8557,3
1769672786,20.189.173.17,10.10.90.210,6,328,4
1769672791,10.10.91.155,224.0.0.251,2,960,16
1769672791,10.10.91.155,224.0.0.2,2,960,16
1769672791,10.10.91.155,224.0.0.251,17,5553,13
1769672791,0.0.0.0,255.255.255.255,17,342,1
1769672791,10.10.90.210,20.189.173.17,6,4471,3
1769672791,10.10.90.4,224.0.0.1,1,60,1
1769672791,20.189.173.17,10.10.90.210,6,328,4
1769672791,10.10.90.210,48.218.107.66,6,165,2
1769672791,48.218.107.66,10.10.90.210,6,100,1
1769672791,10.10.90.210,20.167.82.225,6,264,3
1769672791,20.167.82.225,10.10.90.210,6,160,2
1769672796,0.0.0.0,255.255.255.255,17,343,1
1769672796,10.10.90.210,10.10.0.26,17,184,2
1769672796,10.10.90.210,20.189.173.17,6,4431,3
1769672796,10.10.0.26,10.10.90.210,17,786,2
1769672796,10.10.90.209,224.0.0.251,17,5197,13
1769672796,10.10.90.214,224.0.0.251,17,1683,6
1769672796,10.10.90.209,10.10.91.255,17,744,5
1769672796,10.10.90.253,10.10.91.255,17,432,2
1769672796,20.189.173.17,10.10.90.210,6,269,3
1769672796,57.144.122.196,10.10.90.205,6,282,1
1769672796,10.10.91.155,224.0.0.251,17,1932,3
1769672796,10.10.90.203,10.10.91.255,17,86,1
1769672796,10.10.90.210,216.239.36.223,6,55,1
1769672796,216.239.36.223,10.10.90.210,6,66,1
1769672796,10.10.91.155,10.10.91.255,17,110,1
1769672796,10.10.90.210,104.18.43.204,6,55,1
1769672796,104.18.43.204,10.10.90.210,6,66,1
1769672801,172.64.148.235,10.10.90.210,6,138,2
1769672801,10.10.90.210,172.64.148.235,6,82,1
1769672801,10.10.91.155,224.0.0.251,17,1697,2
1769672801,10.10.90.210,20.189.173.17,6,4520,4
1769672801,10.10.91.155,10.10.91.255,17,220,2
1769672801,10.10.90.209,10.10.91.255,17,110,1
1769672801,20.189.173.17,10.10.90.210,6,417,5
1769672801,0.0.0.0,255.255.255.255,17,712,2
1769672801,10.10.90.209,224.0.0.251,17,1138,1
1769672801,10.10.90.175,224.0.0.251,2,15360,256
1769672801,10.10.90.156,255.255.255.255,17,820,10
1769672801,10.10.90.156,10.10.91.255,17,820,10
1769672801,10.10.90.175,224.0.0.251,17,1332,6
1769672801,10.10.90.175,224.0.0.2,2,7680,128
1769672801,35.213.172.155,10.10.90.205,6,66,1
1769672801,10.10.90.207,239.255.255.250,17,212,1
1769672806,10.10.90.156,10.10.91.255,17,820,10
1769672806,10.10.90.156,255.255.255.255,17,820,10
1769672806,10.10.90.175,224.0.0.251,17,1752,3
1769672806,10.10.90.207,239.255.255.250,17,636,3
1769672806,10.10.90.210,3.237.150.243,6,90,1
1769672806,10.10.90.210,20.189.173.17,6,4431,3
1769672806,3.237.150.243,10.10.90.210,6,60,1
1769672806,20.189.173.17,10.10.90.210,6,155,1
1769672806,10.10.90.175,224.0.0.251,2,3840,64
1769672806,10.10.90.194,224.0.0.251,17,1122,6
1769672806,10.10.90.209,224.0.0.251,17,117,1
1769672806,129.227.192.27,10.10.90.205,6,180,3
1769672806,10.10.90.210,162.159.200.123,17,90,1
1769672811,10.10.90.203,224.0.0.251,17,87,1
1769672811,10.10.90.47,224.0.0.251,17,316,1
1769672811,129.227.192.27,10.10.90.205,6,180,3
1769672811,10.10.90.210,20.189.173.17,6,4555,4
1769672811,20.189.173.17,10.10.90.210,6,400,5
1769672811,35.213.172.155,10.10.90.205,6,66,1
1769672811,192.168.1.1,239.255.255.250,17,10650,22
1769672811,104.115.39.248,10.10.90.205,6,402,5
1769672811,10.10.90.175,224.0.0.251,17,584,1
1769672811,34.47.206.11,10.10.90.205,6,66,1
1769672811,10.10.90.210,10.10.90.207,6,357,5
1769672811,10.10.90.207,10.10.90.210,6,186,3
1769672811,10.10.90.210,142.251.223.10,6,55,1
1769672811,142.251.223.10,10.10.90.210,6,66,1
1769672811,10.10.90.210,104.18.124.108,6,3152,7
1769672811,10.10.90.210,162.159.200.123,17,90,1
1769672811,104.18.124.108,10.10.90.210,6,429,4
1769672811,10.10.90.175,224.0.0.251,2,3840,64
1769672816,10.10.90.210,20.189.173.17,6,4431,3
1769672816,20.33.105.0,10.10.90.210,6,60,1
1769672816,10.10.90.210,20.33.105.0,6,54,1
1769672816,20.189.173.17,10.10.90.210,6,269,3
1769672816,10.10.90.226,10.10.91.255,17,86,1
1769672816,10.10.90.226,224.0.0.251,17,87,1
1769672816,10.10.90.226,239.255.255.250,17,1731,9
1769672816,10.10.90.47,224.0.0.251,17,316,1
1769672816,10.10.90.210,40.104.68.114,6,55,1
1769672816,40.104.68.114,10.10.90.210,6,66,1
1769672816,10.10.90.210,40.104.66.98,6,55,1
1769672816,40.104.66.98,10.10.90.210,6,66,1
1769672816,10.10.91.4,239.255.255.250,17,1920,9
1769672816,104.115.39.248,10.10.90.205,6,90,1
1769672816,10.10.90.210,162.159.200.123,17,90,1
1769672816,10.10.90.203,239.255.255.250,17,167,1
1769672821,10.10.90.175,224.0.0.251,17,584,1
1769672821,172.64.148.235,10.10.90.210,6,138,2
1769672821,10.10.90.210,172.64.148.235,6,82,1
1769672821,10.10.91.4,239.255.255.250,17,640,3
1769672821,10.10.90.210,20.189.173.17,6,4466,3
1769672821,20.189.173.17,10.10.90.210,6,214,2
1769672821,10.10.90.139,224.0.0.251,17,164,2
1769672821,52.123.131.14,10.10.90.210,6,60,1
1769672821,34.107.243.93,10.10.90.205,6,508,4
1769672821,10.10.91.103,239.255.255.250,17,424,2
1769672821,10.10.90.210,162.159.200.123,17,90,1
1769672821,104.115.39.248,10.10.90.205,6,90,1
1769672826,10.10.90.139,224.0.0.251,17,82,1
1769672826,34.107.243.93,10.10.90.205,6,254,2
1769672826,10.10.90.210,20.189.173.17,6,4430,3
1769672826,10.10.91.103,239.255.255.250,17,424,2
1769672826,20.189.173.17,10.10.90.210,6,275,3
1769672826,129.227.192.27,10.10.90.205,6,60,1
1769672826,10.10.90.210,216.239.36.223,6,1681,7
1769672826,216.239.36.223,10.10.90.210,6,1084,9
1769672826,10.10.90.210,150.171.41.11,6,138600,15
1769672826,10.10.90.203,10.10.91.255,17,86,1
1769672826,10.10.90.200,239.255.255.250,17,636,3
1769672826,10.10.90.210,172.64.155.209,6,16495,10
1769672826,10.10.90.210,172.64.148.235,6,199,2
1769672826,150.171.41.11,10.10.90.210,6,15009,57
1769672826,172.64.155.209,10.10.90.210,6,3898,19
1769672826,172.64.148.235,10.10.90.210,6,195,2
1769672826,10.10.90.210,162.159.200.123,17,90,1
1769672826,10.10.90.210,44.211.178.21,6,90,1
1769672826,10.10.90.210,52.104.17.25,6,3854,9
1769672826,44.211.178.21,10.10.90.210,6,60,1
1769672826,52.104.17.25,10.10.90.210,6,6744,10
1769672826,10.10.91.225,239.255.255.250,17,212,1
1769672831,10.10.90.210,52.104.17.25,6,216,4
1769672831,10.10.90.210,172.64.155.209,6,25238,13
1769672831,172.64.155.209,10.10.90.210,6,3974,24
1769672831,10.10.90.200,239.255.255.250,17,212,1
1769672831,10.10.91.225,239.255.255.250,17,636,3
1769672831,10.10.90.210,20.189.173.17,6,4467,3
1769672831,10.10.90.210,104.18.43.204,6,134770,17
1769672831,104.18.43.204,10.10.90.210,6,4198,38
1769672831,20.189.173.17,10.10.90.210,6,328,4
1769672831,52.104.17.25,10.10.90.210,6,7235,5
1769672831,34.107.243.93,10.10.90.205,6,127,1
1769672831,10.10.91.155,10.10.91.255,17,92,1
1769672831,10.10.90.253,10.10.91.255,17,326,2
1769672831,10.10.90.209,10.10.91.255,17,216,1
1769672831,10.10.91.132,239.255.255.250,17,4130,8
1769672831,10.10.91.155,224.0.0.251,17,418,1
1769672831,10.10.90.210,162.159.200.123,17,90,1
1769672831,10.10.90.210,51.105.71.136,6,108,2
1769672831,51.105.71.136,10.10.90.210,6,120,2
1769672831,10.10.90.210,20.167.82.225,6,264,3
1769672831,20.167.82.225,10.10.90.210,6,160,2
1769672836,10.10.91.132,239.255.255.250,17,5329,10
1769672836,10.10.90.210,172.64.155.209,6,66708,63
1769672836,172.64.155.209,10.10.90.210,6,138055,135
1769672836,10.10.90.209,224.0.0.251,17,117,1
1769672836,10.10.90.47,239.255.255.250,17,848,4
1769672836,10.10.90.210,20.189.173.17,6,4467,3
1769672836,10.10.90.175,224.0.0.251,17,584,1
1769672836,20.189.173.17,10.10.90.210,6,328,4
1769672836,10.10.91.103,224.0.0.251,17,1503,6
1769672836,10.10.90.156,10.10.91.255,17,820,10
1769672836,10.10.90.156,255.255.255.255,17,820,10
1769672836,104.115.39.248,10.10.90.205,6,90,1
1769672836,34.107.243.93,10.10.90.205,6,127,1
1769672841,172.64.155.209,10.10.90.210,6,43151,54
1769672841,10.10.90.210,172.64.155.209,6,2274,40
1769672841,10.10.90.156,255.255.255.255,17,820,10
1769672841,10.10.90.156,10.10.91.255,17,820,10
1769672841,172.64.148.235,10.10.90.210,6,138,2
1769672841,10.10.90.210,172.64.148.235,6,82,1
1769672841,10.10.90.210,3.237.150.243,6,90,1
1769672841,10.10.90.210,20.189.173.17,6,4468,3
1769672841,3.237.150.243,10.10.90.210,6,60,1
1769672841,10.10.90.47,224.0.0.251,17,1415,6
1769672841,20.189.173.17,10.10.90.210,6,328,4
1769672841,192.168.1.1,239.255.255.250,17,10650,22
1769672841,4.213.25.240,10.10.90.210,6,586,2
1769672841,10.10.90.210,4.213.25.240,6,132,1
1769672841,10.10.90.210,52.104.17.25,6,3198,5
1769672841,52.104.17.25,10.10.90.210,6,5372,5
1769672841,129.227.192.27,10.10.90.205,6,60,1
1769672841,107.178.244.18,10.10.90.205,6,556,4
1769672841,34.144.246.101,10.10.90.205,6,132,2
1769672841,10.10.90.207,224.0.0.251,17,449,2
1769672846,172.64.155.209,10.10.90.210,6,3396,24
1769672846,10.10.90.207,224.0.0.251,17,956,4
1769672846,10.10.90.210,172.64.155.209,6,1324,23
1769672846,34.144.246.101,10.10.90.205,6,198,3
1769672846,10.10.90.210,10.10.90.207,6,357,5
1769672846,10.10.90.207,10.10.90.210,6,186,3
1769672846,107.178.244.18,10.10.90.205,6,278,2
1769672846,10.10.90.210,20.189.173.17,6,4434,3
1769672846,20.189.173.17,10.10.90.210,6,268,3
1769672846,35.213.172.155,10.10.90.205,6,894,11
1769672846,10.10.90.210,51.105.71.136,6,4547,13
1769672846,51.105.71.136,10.10.90.210,6,7478,10
1769672846,10.10.90.210,48.218.107.66,6,165,2
1769672846,48.218.107.66,10.10.90.210,6,100,1
1769672851,172.64.155.209,10.10.90.210,6,3188,24
1769672851,10.10.90.210,172.64.155.209,6,1162,20
1769672851,10.10.90.210,20.189.173.17,6,4494,3
1769672851,20.189.173.17,10.10.90.210,6,328,4
1769672851,163.70.140.15,10.10.90.205,6,113,1
1769672851,35.213.172.155,10.10.90.205,6,180,2
1769672851,107.178.244.18,10.10.90.205,6,139,1
1769672851,34.144.246.101,10.10.90.205,6,66,1
1769672851,10.10.90.210,10.10.91.4,6,357,5
1769672851,10.10.91.4,10.10.90.210,6,186,3
1769672856,10.10.90.210,172.64.155.209,6,1216,21
1769672856,172.64.155.209,10.10.90.210,6,2894,21
1769672856,10.10.90.210,10.10.0.26,17,342,4
1769672856,10.10.90.210,20.189.173.17,6,4810,3
1769672856,10.10.0.26,10.10.90.210,17,1252,4
1769672856,34.107.243.93,10.10.90.205,6,127,1
1769672856,20.189.173.17,10.10.90.210,6,268,3
1769672856,35.213.172.155,10.10.90.205,6,180,2
1769672856,10.10.90.209,224.0.0.251,17,176,1
1769672856,0.0.0.0,224.0.0.1,2,240,4
1769672856,10.10.90.210,224.0.0.252,2,46,1
1769672856,10.10.91.103,224.0.0.251,2,480,8
1769672856,10.10.91.27,239.255.255.250,2,60,1
1769672856,10.10.90.210,192.178.211.84,6,10103,16
1769672856,192.178.211.84,10.10.90.210,6,7233,20
1769672856,10.10.90.210,142.251.223.10,6,55,1
1769672856,142.251.223.10,10.10.90.210,6,66,1
1769672856,10.10.90.210,104.18.124.108,6,55,1
1769672856,104.18.124.108,10.10.90.210,6,66,1
1769672856,10.10.90.156,239.255.102.18,2,60,1
1769672861,172.64.148.235,10.10.90.210,6,144,2
1769672861,10.10.90.210,172.64.148.235,6,164,2
1769672861,172.64.155.209,10.10.90.210,6,4107,31
1769672861,10.10.90.210,172.64.155.209,6,11087,24
1769672861,34.144.246.101,10.10.90.205,6,66,1
1769672861,10.10.90.210,20.189.173.17,6,4432,3
1769672861,20.189.173.17,10.10.90.210,6,208,2
1769672861,10.10.90.210,40.104.68.114,6,55,1
1769672861,40.104.68.114,10.10.90.210,6,66,1
1769672861,10.10.90.210,40.104.66.98,6,55,1
1769672861,40.104.66.98,10.10.90.210,6,66,1
1769672861,10.10.91.155,10.10.91.255,17,308,2
1769672861,10.10.90.253,10.10.91.255,17,110,1
